time,"I(LT0)","I(LT1)","I(LT2)","I(LT3)","I(LT4)","I(LT5)","I(LT6)","I(LT7)"
4.186400e-10,-2.286004e-09,8.458438e-06,3.026901e-05,-2.218148e-05,-5.769802e-06,-1.612200e-07,5.245049e-05,1.338589e-04
4.186500e-10,-3.032725e-09,8.457775e-06,3.027615e-05,-2.218712e-05,-5.768485e-06,-1.620771e-07,5.246327e-05,1.342594e-04
4.186600e-10,-3.776192e-09,8.457187e-06,3.028433e-05,-2.219376e-05,-5.767309e-06,-1.629557e-07,5.247809e-05,1.346867e-04
4.186700e-10,-4.516247e-09,8.456670e-06,3.029351e-05,-2.220135e-05,-5.766271e-06,-1.638547e-07,5.249486e-05,1.351392e-04
4.186800e-10,-5.252749e-09,8.456223e-06,3.030365e-05,-2.220984e-05,-5.765368e-06,-1.647726e-07,5.251349e-05,1.356149e-04
4.186900e-10,-5.985572e-09,8.455843e-06,3.031468e-05,-2.221917e-05,-5.764597e-06,-1.657080e-07,5.253386e-05,1.361118e-04
4.187000e-10,-6.714608e-09,8.455526e-06,3.032655e-05,-2.222930e-05,-5.763953e-06,-1.666596e-07,5.255586e-05,1.366279e-04
4.187100e-10,-7.439769e-09,8.455269e-06,3.033920e-05,-2.224016e-05,-5.763432e-06,-1.676259e-07,5.257936e-05,1.371609e-04
4.187200e-10,-8.160980e-09,8.455067e-06,3.035256e-05,-2.225168e-05,-5.763029e-06,-1.686056e-07,5.260424e-05,1.377085e-04
4.187300e-10,-8.878186e-09,8.454918e-06,3.036656e-05,-2.226379e-05,-5.762738e-06,-1.695970e-07,5.263035e-05,1.382684e-04
4.187400e-10,-9.591352e-09,8.454815e-06,3.038113e-05,-2.227641e-05,-5.762553e-06,-1.705988e-07,5.265754e-05,1.388381e-04
4.187500e-10,-1.030046e-08,8.454755e-06,3.039618e-05,-2.228948e-05,-5.762468e-06,-1.716094e-07,5.268566e-05,1.394149e-04
4.187600e-10,-1.100550e-08,8.454732e-06,3.041164e-05,-2.230290e-05,-5.762477e-06,-1.726273e-07,5.271454e-05,1.399964e-04
4.187700e-10,-1.170650e-08,8.454741e-06,3.042743e-05,-2.231660e-05,-5.762572e-06,-1.736509e-07,5.274403e-05,1.405799e-04
4.187800e-10,-1.240349e-08,8.454777e-06,3.044345e-05,-2.233049e-05,-5.762747e-06,-1.746788e-07,5.277394e-05,1.411627e-04
4.187900e-10,-1.309651e-08,8.454834e-06,3.045962e-05,-2.234449e-05,-5.762993e-06,-1.757092e-07,5.280411e-05,1.417420e-04
4.188000e-10,-1.378565e-08,8.454906e-06,3.047586e-05,-2.235849e-05,-5.763303e-06,-1.767408e-07,5.283435e-05,1.423152e-04
4.188100e-10,-1.447096e-08,8.454987e-06,3.049206e-05,-2.237242e-05,-5.763669e-06,-1.777717e-07,5.286449e-05,1.428795e-04
4.188200e-10,-1.515257e-08,8.455070e-06,3.050814e-05,-2.238619e-05,-5.764081e-06,-1.788006e-07,5.289433e-05,1.434323e-04
4.188300e-10,-1.583057e-08,8.455150e-06,3.052401e-05,-2.239969e-05,-5.764532e-06,-1.798257e-07,5.292370e-05,1.439708e-04
4.188400e-10,-1.650508e-08,8.455221e-06,3.053958e-05,-2.241284e-05,-5.765014e-06,-1.808455e-07,5.295241e-05,1.444924e-04
4.188500e-10,-1.717625e-08,8.455275e-06,3.055474e-05,-2.242554e-05,-5.765516e-06,-1.818584e-07,5.298028e-05,1.449946e-04
4.188600e-10,-1.784420e-08,8.455307e-06,3.056942e-05,-2.243772e-05,-5.766032e-06,-1.828628e-07,5.300714e-05,1.454749e-04
4.188700e-10,-1.850911e-08,8.455310e-06,3.058352e-05,-2.244927e-05,-5.766551e-06,-1.838571e-07,5.303279e-05,1.459308e-04
4.188800e-10,-1.917112e-08,8.455277e-06,3.059696e-05,-2.246012e-05,-5.767065e-06,-1.848397e-07,5.305709e-05,1.463602e-04
4.188900e-10,-1.983039e-08,8.455203e-06,3.060966e-05,-2.247019e-05,-5.767566e-06,-1.858092e-07,5.307985e-05,1.467607e-04
4.189000e-10,-2.048710e-08,8.455082e-06,3.062153e-05,-2.247939e-05,-5.768045e-06,-1.867639e-07,5.310092e-05,1.471304e-04
4.189100e-10,-2.114142e-08,8.454908e-06,3.063251e-05,-2.248765e-05,-5.768494e-06,-1.877024e-07,5.312015e-05,1.474674e-04
4.189200e-10,-2.179350e-08,8.454675e-06,3.064251e-05,-2.249489e-05,-5.768906e-06,-1.886231e-07,5.313740e-05,1.477699e-04
4.189300e-10,-2.244353e-08,8.454378e-06,3.065147e-05,-2.250106e-05,-5.769273e-06,-1.895247e-07,5.315254e-05,1.480365e-04
4.189400e-10,-2.309166e-08,8.454012e-06,3.065934e-05,-2.250610e-05,-5.769587e-06,-1.904056e-07,5.316543e-05,1.482656e-04
4.189500e-10,-2.373806e-08,8.453573e-06,3.066604e-05,-2.250994e-05,-5.769841e-06,-1.912645e-07,5.317599e-05,1.484561e-04
4.189600e-10,-2.438288e-08,8.453055e-06,3.067155e-05,-2.251255e-05,-5.770030e-06,-1.921001e-07,5.318409e-05,1.486071e-04
4.189700e-10,-2.502626e-08,8.452455e-06,3.067580e-05,-2.251387e-05,-5.770148e-06,-1.929109e-07,5.318967e-05,1.487176e-04
4.189800e-10,-2.566834e-08,8.451770e-06,3.067877e-05,-2.251388e-05,-5.770189e-06,-1.936958e-07,5.319264e-05,1.487872e-04
4.189900e-10,-2.630925e-08,8.450997e-06,3.068042e-05,-2.251254e-05,-5.770148e-06,-1.944535e-07,5.319296e-05,1.488155e-04
4.190000e-10,-2.694909e-08,8.450132e-06,3.068073e-05,-2.250983e-05,-5.770021e-06,-1.951829e-07,5.319056e-05,1.488023e-04
4.190100e-10,-2.758798e-08,8.449174e-06,3.067968e-05,-2.250575e-05,-5.769804e-06,-1.958827e-07,5.318543e-05,1.487476e-04
4.190200e-10,-2.822601e-08,8.448122e-06,3.067727e-05,-2.250028e-05,-5.769495e-06,-1.965519e-07,5.317755e-05,1.486517e-04
4.190300e-10,-2.886324e-08,8.446973e-06,3.067349e-05,-2.249342e-05,-5.769091e-06,-1.971895e-07,5.316691e-05,1.485150e-04
4.190400e-10,-2.949973e-08,8.445728e-06,3.066835e-05,-2.248518e-05,-5.768589e-06,-1.977945e-07,5.315353e-05,1.483384e-04
4.190500e-10,-3.013554e-08,8.444386e-06,3.066185e-05,-2.247558e-05,-5.767989e-06,-1.983660e-07,5.313744e-05,1.481225e-04
4.190600e-10,-3.077069e-08,8.442948e-06,3.065403e-05,-2.246464e-05,-5.767290e-06,-1.989031e-07,5.311867e-05,1.478685e-04
4.190700e-10,-3.140521e-08,8.441414e-06,3.064490e-05,-2.245238e-05,-5.766493e-06,-1.994050e-07,5.309728e-05,1.475777e-04
4.190800e-10,-3.203908e-08,8.439786e-06,3.063449e-05,-2.243884e-05,-5.765597e-06,-1.998710e-07,5.307334e-05,1.472514e-04
4.190900e-10,-3.267230e-08,8.438065e-06,3.062285e-05,-2.242407e-05,-5.764604e-06,-2.003003e-07,5.304692e-05,1.468913e-04
4.191000e-10,-3.330483e-08,8.436254e-06,3.061002e-05,-2.240811e-05,-5.763515e-06,-2.006923e-07,5.301812e-05,1.464991e-04
4.191100e-10,-3.393665e-08,8.434355e-06,3.059604e-05,-2.239100e-05,-5.762334e-06,-2.010464e-07,5.298705e-05,1.460766e-04
4.191200e-10,-3.456769e-08,8.432372e-06,3.058098e-05,-2.237282e-05,-5.761062e-06,-2.013621e-07,5.295381e-05,1.456259e-04
4.191300e-10,-3.519789e-08,8.430307e-06,3.056489e-05,-2.235363e-05,-5.759702e-06,-2.016389e-07,5.291852e-05,1.451491e-04
4.191400e-10,-3.582717e-08,8.428165e-06,3.054784e-05,-2.233348e-05,-5.758260e-06,-2.018763e-07,5.288132e-05,1.446485e-04
4.191500e-10,-3.645544e-08,8.425949e-06,3.052990e-05,-2.231246e-05,-5.756738e-06,-2.020741e-07,5.284235e-05,1.441264e-04
4.191600e-10,-3.708261e-08,8.423665e-06,3.051113e-05,-2.229063e-05,-5.755141e-06,-2.022318e-07,5.280176e-05,1.435852e-04
4.191700e-10,-3.770857e-08,8.421316e-06,3.049162e-05,-2.226808e-05,-5.753475e-06,-2.023493e-07,5.275970e-05,1.430273e-04
4.191800e-10,-3.833322e-08,8.418907e-06,3.047143e-05,-2.224489e-05,-5.751744e-06,-2.024262e-07,5.271632e-05,1.424553e-04
4.191900e-10,-3.895644e-08,8.416444e-06,3.045066e-05,-2.222113e-05,-5.749953e-06,-2.024624e-07,5.267179e-05,1.418717e-04
4.192000e-10,-3.957809e-08,8.413932e-06,3.042937e-05,-2.219690e-05,-5.748109e-06,-2.024578e-07,5.262628e-05,1.412791e-04
4.192100e-10,-4.019807e-08,8.411375e-06,3.040767e-05,-2.217228e-05,-5.746217e-06,-2.024122e-07,5.257995e-05,1.406801e-04
4.192200e-10,-4.081624e-08,8.408781e-06,3.038562e-05,-2.214736e-05,-5.744284e-06,-2.023257e-07,5.253298e-05,1.400772e-04
4.192300e-10,-4.143247e-08,8.406153e-06,3.036332e-05,-2.212222e-05,-5.742314e-06,-2.021982e-07,5.248553e-05,1.394731e-04
4.192400e-10,-4.204663e-08,8.403498e-06,3.034084e-05,-2.209695e-05,-5.740316e-06,-2.020297e-07,5.243779e-05,1.388703e-04
4.192500e-10,-4.265860e-08,8.400822e-06,3.031828e-05,-2.207164e-05,-5.738294e-06,-2.018203e-07,5.238992e-05,1.382714e-04
4.192600e-10,-4.326825e-08,8.398130e-06,3.029572e-05,-2.204638e-05,-5.736255e-06,-2.015701e-07,5.234209e-05,1.376787e-04
4.192700e-10,-4.387544e-08,8.395427e-06,3.027323e-05,-2.202125e-05,-5.734206e-06,-2.012792e-07,5.229448e-05,1.370947e-04
4.192800e-10,-4.448006e-08,8.392719e-06,3.025091e-05,-2.199633e-05,-5.732152e-06,-2.009478e-07,5.224724e-05,1.365218e-04
4.192900e-10,-4.508199e-08,8.390013e-06,3.022884e-05,-2.197171e-05,-5.730101e-06,-2.005761e-07,5.220054e-05,1.359623e-04
4.193000e-10,-4.568112e-08,8.387312e-06,3.020708e-05,-2.194747e-05,-5.728057e-06,-2.001642e-07,5.215455e-05,1.354183e-04
4.193100e-10,-4.627732e-08,8.384623e-06,3.018573e-05,-2.192368e-05,-5.726028e-06,-1.997126e-07,5.210941e-05,1.348921e-04
4.193200e-10,-4.687050e-08,8.381951e-06,3.016485e-05,-2.190043e-05,-5.724018e-06,-1.992213e-07,5.206528e-05,1.343857e-04
4.193300e-10,-4.746056e-08,8.379301e-06,3.014451e-05,-2.187779e-05,-5.722035e-06,-1.986908e-07,5.202230e-05,1.339009e-04
4.193400e-10,-4.804739e-08,8.376678e-06,3.012479e-05,-2.185582e-05,-5.720082e-06,-1.981214e-07,5.198061e-05,1.334397e-04
4.193500e-10,-4.863092e-08,8.374086e-06,3.010576e-05,-2.183460e-05,-5.718165e-06,-1.975133e-07,5.194035e-05,1.330038e-04
4.193600e-10,-4.921104e-08,8.371531e-06,3.008746e-05,-2.181419e-05,-5.716291e-06,-1.968671e-07,5.190165e-05,1.325948e-04
4.193700e-10,-4.978769e-08,8.369016e-06,3.006998e-05,-2.179465e-05,-5.714463e-06,-1.961830e-07,5.186463e-05,1.322144e-04
4.193800e-10,-5.036079e-08,8.366547e-06,3.005336e-05,-2.177605e-05,-5.712686e-06,-1.954615e-07,5.182940e-05,1.318638e-04
4.193900e-10,-5.093028e-08,8.364126e-06,3.003766e-05,-2.175843e-05,-5.710965e-06,-1.947030e-07,5.179608e-05,1.315443e-04
4.194000e-10,-5.149608e-08,8.361759e-06,3.002292e-05,-2.174184e-05,-5.709304e-06,-1.939079e-07,5.176476e-05,1.312573e-04
4.194100e-10,-5.205814e-08,8.359449e-06,3.000920e-05,-2.172634e-05,-5.707707e-06,-1.930769e-07,5.173555e-05,1.310036e-04
4.194200e-10,-5.261640e-08,8.357200e-06,2.999654e-05,-2.171198e-05,-5.706178e-06,-1.922102e-07,5.170852e-05,1.307843e-04
4.194300e-10,-5.317083e-08,8.355014e-06,2.998498e-05,-2.169878e-05,-5.704720e-06,-1.913085e-07,5.168376e-05,1.306002e-04
4.194400e-10,-5.372137e-08,8.352895e-06,2.997456e-05,-2.168678e-05,-5.703337e-06,-1.903723e-07,5.166134e-05,1.304518e-04
4.194500e-10,-5.426798e-08,8.350846e-06,2.996529e-05,-2.167603e-05,-5.702031e-06,-1.894021e-07,5.164132e-05,1.303399e-04
4.194600e-10,-5.481063e-08,8.348869e-06,2.995723e-05,-2.166653e-05,-5.700805e-06,-1.883984e-07,5.162376e-05,1.302647e-04
4.194700e-10,-5.534928e-08,8.346968e-06,2.995038e-05,-2.165833e-05,-5.699662e-06,-1.873619e-07,5.160871e-05,1.302267e-04
4.194800e-10,-5.588391e-08,8.345144e-06,2.994477e-05,-2.165144e-05,-5.698603e-06,-1.862931e-07,5.159622e-05,1.302259e-04
4.194900e-10,-5.641449e-08,8.343399e-06,2.994041e-05,-2.164588e-05,-5.697630e-06,-1.851926e-07,5.158630e-05,1.302624e-04
4.195000e-10,-5.694100e-08,8.341736e-06,2.993732e-05,-2.164165e-05,-5.696745e-06,-1.840610e-07,5.157898e-05,1.303360e-04
4.195100e-10,-5.746342e-08,8.340156e-06,2.993551e-05,-2.163877e-05,-5.695949e-06,-1.828989e-07,5.157428e-05,1.304466e-04
4.195200e-10,-5.798174e-08,8.338659e-06,2.993496e-05,-2.163724e-05,-5.695242e-06,-1.817071e-07,5.157220e-05,1.305937e-04
4.195300e-10,-5.849595e-08,8.337248e-06,2.993569e-05,-2.163705e-05,-5.694625e-06,-1.804860e-07,5.157275e-05,1.307769e-04
4.195400e-10,-5.900604e-08,8.335924e-06,2.993769e-05,-2.163820e-05,-5.694099e-06,-1.792365e-07,5.157590e-05,1.309955e-04
4.195500e-10,-5.951201e-08,8.334685e-06,2.994095e-05,-2.164068e-05,-5.693662e-06,-1.779590e-07,5.158163e-05,1.312487e-04
4.195600e-10,-6.001385e-08,8.333534e-06,2.994545e-05,-2.164448e-05,-5.693315e-06,-1.766543e-07,5.158993e-05,1.315356e-04
4.195700e-10,-6.051157e-08,8.332470e-06,2.995117e-05,-2.164957e-05,-5.693057e-06,-1.753232e-07,5.160074e-05,1.318551e-04
4.195800e-10,-6.100519e-08,8.331493e-06,2.995809e-05,-2.165592e-05,-5.692886e-06,-1.739661e-07,5.161401e-05,1.322061e-04
4.195900e-10,-6.149472e-08,8.330602e-06,2.996618e-05,-2.166352e-05,-5.692800e-06,-1.725839e-07,5.162970e-05,1.325873e-04
4.196000e-10,-6.198017e-08,8.329796e-06,2.997541e-05,-2.167232e-05,-5.692799e-06,-1.711772e-07,5.164772e-05,1.329972e-04
4.196100e-10,-6.246158e-08,8.329075e-06,2.998573e-05,-2.168228e-05,-5.692878e-06,-1.697467e-07,5.166801e-05,1.334342e-04
4.196200e-10,-6.293897e-08,8.328437e-06,2.999711e-05,-2.169337e-05,-5.693036e-06,-1.682931e-07,5.169048e-05,1.338967e-04
4.196300e-10,-6.341239e-08,8.327880e-06,3.000950e-05,-2.170553e-05,-5.693269e-06,-1.668171e-07,5.171503e-05,1.343828e-04
4.196400e-10,-6.388187e-08,8.327403e-06,3.002284e-05,-2.171872e-05,-5.693574e-06,-1.653194e-07,5.174156e-05,1.348905e-04
4.196500e-10,-6.434748e-08,8.327002e-06,3.003708e-05,-2.173286e-05,-5.693947e-06,-1.638006e-07,5.176994e-05,1.354179e-04
4.196600e-10,-6.480926e-08,8.326675e-06,3.005216e-05,-2.174791e-05,-5.694383e-06,-1.622615e-07,5.180007e-05,1.359629e-04
4.196700e-10,-6.526729e-08,8.326420e-06,3.006802e-05,-2.176380e-05,-5.694878e-06,-1.607027e-07,5.183181e-05,1.365230e-04
4.196800e-10,-6.572165e-08,8.326232e-06,3.008458e-05,-2.178045e-05,-5.695427e-06,-1.591249e-07,5.186502e-05,1.370961e-04
4.196900e-10,-6.617241e-08,8.326109e-06,3.010177e-05,-2.179779e-05,-5.696024e-06,-1.575287e-07,5.189955e-05,1.376796e-04
4.197000e-10,-6.661966e-08,8.326046e-06,3.011951e-05,-2.181574e-05,-5.696663e-06,-1.559150e-07,5.193526e-05,1.382711e-04
4.197100e-10,-6.706351e-08,8.326039e-06,3.013774e-05,-2.183423e-05,-5.697338e-06,-1.542842e-07,5.197197e-05,1.388679e-04
4.197200e-10,-6.750406e-08,8.326085e-06,3.015636e-05,-2.185316e-05,-5.698044e-06,-1.526371e-07,5.200952e-05,1.394676e-04
4.197300e-10,-6.794143e-08,8.326177e-06,3.017528e-05,-2.187246e-05,-5.698772e-06,-1.509743e-07,5.204774e-05,1.400673e-04
4.197400e-10,-6.837574e-08,8.326311e-06,3.019443e-05,-2.189203e-05,-5.699516e-06,-1.492966e-07,5.208646e-05,1.406645e-04
4.197500e-10,-6.880711e-08,8.326483e-06,3.021371e-05,-2.191178e-05,-5.700270e-06,-1.476044e-07,5.212548e-05,1.412563e-04
4.197600e-10,-6.923567e-08,8.326686e-06,3.023302e-05,-2.193162e-05,-5.701024e-06,-1.458985e-07,5.216464e-05,1.418401e-04
4.197700e-10,-6.966158e-08,8.326916e-06,3.025229e-05,-2.195145e-05,-5.701772e-06,-1.441794e-07,5.220374e-05,1.424132e-04
4.197800e-10,-7.008496e-08,8.327166e-06,3.027141e-05,-2.197118e-05,-5.702507e-06,-1.424480e-07,5.224259e-05,1.429729e-04
4.197900e-10,-7.050598e-08,8.327431e-06,3.029030e-05,-2.199071e-05,-5.703219e-06,-1.407046e-07,5.228101e-05,1.435165e-04
4.198000e-10,-7.092476e-08,8.327706e-06,3.030885e-05,-2.200996e-05,-5.703902e-06,-1.389501e-07,5.231881e-05,1.440415e-04
4.198100e-10,-7.134147e-08,8.327983e-06,3.032699e-05,-2.202882e-05,-5.704548e-06,-1.371850e-07,5.235581e-05,1.445452e-04
4.198200e-10,-7.175625e-08,8.328258e-06,3.034461e-05,-2.204721e-05,-5.705148e-06,-1.354100e-07,5.239182e-05,1.450254e-04
4.198300e-10,-7.216925e-08,8.328525e-06,3.036164e-05,-2.206504e-05,-5.705695e-06,-1.336257e-07,5.242667e-05,1.454797e-04
4.198400e-10,-7.258061e-08,8.328777e-06,3.037798e-05,-2.208221e-05,-5.706181e-06,-1.318328e-07,5.246019e-05,1.459057e-04
4.198500e-10,-7.299046e-08,8.329010e-06,3.039356e-05,-2.209865e-05,-5.706599e-06,-1.300319e-07,5.249221e-05,1.463016e-04
4.198600e-10,-7.339895e-08,8.329218e-06,3.040829e-05,-2.211428e-05,-5.706943e-06,-1.282236e-07,5.252257e-05,1.466652e-04
4.198700e-10,-7.380619e-08,8.329396e-06,3.042210e-05,-2.212902e-05,-5.707204e-06,-1.264087e-07,5.255112e-05,1.469948e-04
4.198800e-10,-7.421229e-08,8.329538e-06,3.043493e-05,-2.214279e-05,-5.707376e-06,-1.245879e-07,5.257772e-05,1.472889e-04
4.198900e-10,-7.461735e-08,8.329641e-06,3.044671e-05,-2.215553e-05,-5.707455e-06,-1.227618e-07,5.260224e-05,1.475458e-04
4.199000e-10,-7.502148e-08,8.329699e-06,3.045737e-05,-2.216719e-05,-5.707432e-06,-1.209312e-07,5.262456e-05,1.477645e-04
4.199100e-10,-7.542473e-08,8.329708e-06,3.046687e-05,-2.217771e-05,-5.707305e-06,-1.190967e-07,5.264458e-05,1.479437e-04
4.199200e-10,-7.582718e-08,8.329665e-06,3.047516e-05,-2.218703e-05,-5.707067e-06,-1.172593e-07,5.266219e-05,1.480827e-04
4.199300e-10,-7.622885e-08,8.329567e-06,3.048220e-05,-2.219512e-05,-5.706714e-06,-1.154195e-07,5.267732e-05,1.481808e-04
4.199400e-10,-7.662979e-08,8.329410e-06,3.048795e-05,-2.220194e-05,-5.706244e-06,-1.135782e-07,5.268989e-05,1.482375e-04
4.199500e-10,-7.702998e-08,8.329192e-06,3.049239e-05,-2.220746e-05,-5.705653e-06,-1.117363e-07,5.269985e-05,1.482526e-04
4.199600e-10,-7.742943e-08,8.328912e-06,3.049550e-05,-2.221167e-05,-5.704938e-06,-1.098946e-07,5.270717e-05,1.482261e-04
4.199700e-10,-7.782809e-08,8.328566e-06,3.049726e-05,-2.221455e-05,-5.704098e-06,-1.080538e-07,5.271181e-05,1.481582e-04
4.199800e-10,-7.822592e-08,8.328155e-06,3.049767e-05,-2.221610e-05,-5.703132e-06,-1.062150e-07,5.271376e-05,1.480492e-04
4.199900e-10,-7.862283e-08,8.327678e-06,3.049673e-05,-2.221630e-05,-5.702040e-06,-1.043790e-07,5.271303e-05,1.478999e-04
4.200000e-10,-7.901873e-08,8.327134e-06,3.049445e-05,-2.221518e-05,-5.700820e-06,-1.025468e-07,5.270964e-05,1.477109e-04
4.200100e-10,-7.941349e-08,8.326524e-06,3.049085e-05,-2.221275e-05,-5.699475e-06,-1.007192e-07,5.270360e-05,1.474834e-04
4.200200e-10,-7.980699e-08,8.325848e-06,3.048595e-05,-2.220903e-05,-5.698006e-06,-9.889740e-08,5.269498e-05,1.472185e-04
4.200300e-10,-8.019906e-08,8.325109e-06,3.047977e-05,-2.220405e-05,-5.696414e-06,-9.708223e-08,5.268382e-05,1.469176e-04
4.200400e-10,-8.058952e-08,8.324307e-06,3.047236e-05,-2.219784e-05,-5.694703e-06,-9.527475e-08,5.267020e-05,1.465822e-04
4.200500e-10,-8.097816e-08,8.323445e-06,3.046375e-05,-2.219045e-05,-5.692876e-06,-9.347601e-08,5.265421e-05,1.462141e-04
4.200600e-10,-8.136478e-08,8.322525e-06,3.045400e-05,-2.218193e-05,-5.690937e-06,-9.168707e-08,5.263592e-05,1.458150e-04
4.200700e-10,-8.174914e-08,8.321550e-06,3.044315e-05,-2.217232e-05,-5.688890e-06,-8.990898e-08,5.261546e-05,1.453871e-04
4.200800e-10,-8.213098e-08,8.320525e-06,3.043126e-05,-2.216168e-05,-5.686739e-06,-8.814284e-08,5.259294e-05,1.449324e-04
4.200900e-10,-8.251003e-08,8.319451e-06,3.041839e-05,-2.215008e-05,-5.684492e-06,-8.638974e-08,5.256847e-05,1.444530e-04
4.201000e-10,-8.288601e-08,8.318333e-06,3.040462e-05,-2.213758e-05,-5.682152e-06,-8.465080e-08,5.254220e-05,1.439514e-04
4.201100e-10,-8.325863e-08,8.317176e-06,3.039001e-05,-2.212425e-05,-5.679728e-06,-8.292712e-08,5.251427e-05,1.434299e-04
4.201200e-10,-8.362758e-08,8.315983e-06,3.037464e-05,-2.211017e-05,-5.677224e-06,-8.121984e-08,5.248481e-05,1.428910e-04
4.201300e-10,-8.399254e-08,8.314761e-06,3.035857e-05,-2.209541e-05,-5.674648e-06,-7.953007e-08,5.245399e-05,1.423372e-04
4.201400e-10,-8.435319e-08,8.313512e-06,3.034190e-05,-2.208006e-05,-5.672008e-06,-7.785894e-08,5.242196e-05,1.417711e-04
4.201500e-10,-8.470919e-08,8.312243e-06,3.032470e-05,-2.206418e-05,-5.669311e-06,-7.620758e-08,5.238888e-05,1.411952e-04
4.201600e-10,-8.506021e-08,8.310959e-06,3.030705e-05,-2.204787e-05,-5.666564e-06,-7.457711e-08,5.235492e-05,1.406121e-04
4.201700e-10,-8.540590e-08,8.309665e-06,3.028904e-05,-2.203120e-05,-5.663775e-06,-7.296864e-08,5.232024e-05,1.400245e-04
4.201800e-10,-8.574592e-08,8.308365e-06,3.027075e-05,-2.201426e-05,-5.660953e-06,-7.138328e-08,5.228502e-05,1.394350e-04
4.201900e-10,-8.607992e-08,8.307067e-06,3.025227e-05,-2.199714e-05,-5.658105e-06,-6.982213e-08,5.224941e-05,1.388460e-04
4.202000e-10,-8.640755e-08,8.305775e-06,3.023367e-05,-2.197992e-05,-5.655240e-06,-6.828627e-08,5.221359e-05,1.382602e-04
4.202100e-10,-8.672847e-08,8.304494e-06,3.021505e-05,-2.196267e-05,-5.652365e-06,-6.677677e-08,5.217772e-05,1.376801e-04
4.202200e-10,-8.704233e-08,8.303230e-06,3.019649e-05,-2.194549e-05,-5.649489e-06,-6.529469e-08,5.214198e-05,1.371081e-04
4.202300e-10,-8.734879e-08,8.301988e-06,3.017806e-05,-2.192846e-05,-5.646620e-06,-6.384104e-08,5.210652e-05,1.365465e-04
4.202400e-10,-8.764751e-08,8.300774e-06,3.015986e-05,-2.191165e-05,-5.643766e-06,-6.241685e-08,5.207150e-05,1.359977e-04
4.202500e-10,-8.793817e-08,8.299592e-06,3.014195e-05,-2.189514e-05,-5.640935e-06,-6.102310e-08,5.203708e-05,1.354641e-04
4.202600e-10,-8.822043e-08,8.298447e-06,3.012441e-05,-2.187901e-05,-5.638134e-06,-5.966075e-08,5.200342e-05,1.349476e-04
4.202700e-10,-8.849398e-08,8.297345e-06,3.010733e-05,-2.186333e-05,-5.635372e-06,-5.833075e-08,5.197066e-05,1.344504e-04
4.202800e-10,-8.875850e-08,8.296290e-06,3.009077e-05,-2.184817e-05,-5.632655e-06,-5.703399e-08,5.193894e-05,1.339745e-04
4.202900e-10,-8.901369e-08,8.295287e-06,3.007480e-05,-2.183361e-05,-5.629992e-06,-5.577137e-08,5.190841e-05,1.335217e-04
4.203000e-10,-8.925925e-08,8.294340e-06,3.005949e-05,-2.181970e-05,-5.627389e-06,-5.454373e-08,5.187919e-05,1.330939e-04
4.203100e-10,-8.949490e-08,8.293453e-06,3.004490e-05,-2.180652e-05,-5.624853e-06,-5.335189e-08,5.185141e-05,1.326927e-04
4.203200e-10,-8.972035e-08,8.292630e-06,3.003109e-05,-2.179411e-05,-5.622390e-06,-5.219664e-08,5.182520e-05,1.323196e-04
4.203300e-10,-8.993534e-08,8.291876e-06,3.001812e-05,-2.178254e-05,-5.620008e-06,-5.107873e-08,5.180066e-05,1.319761e-04
4.203400e-10,-9.013961e-08,8.291193e-06,3.000605e-05,-2.177186e-05,-5.617712e-06,-4.999888e-08,5.177791e-05,1.316636e-04
4.203500e-10,-9.033290e-08,8.290586e-06,2.999493e-05,-2.176211e-05,-5.615508e-06,-4.895777e-08,5.175704e-05,1.313832e-04
4.203600e-10,-9.051498e-08,8.290057e-06,2.998479e-05,-2.175335e-05,-5.613401e-06,-4.795605e-08,5.173814e-05,1.311360e-04
4.203700e-10,-9.068561e-08,8.289610e-06,2.997570e-05,-2.174562e-05,-5.611398e-06,-4.699435e-08,5.172131e-05,1.309230e-04
4.203800e-10,-9.084457e-08,8.289247e-06,2.996768e-05,-2.173895e-05,-5.609502e-06,-4.607322e-08,5.170662e-05,1.307451e-04
4.203900e-10,-9.099165e-08,8.288971e-06,2.996077e-05,-2.173337e-05,-5.607718e-06,-4.519321e-08,5.169415e-05,1.306028e-04
4.204000e-10,-9.112665e-08,8.288785e-06,2.995501e-05,-2.172893e-05,-5.606052e-06,-4.435483e-08,5.168394e-05,1.304968e-04
4.204100e-10,-9.124938e-08,8.288690e-06,2.995042e-05,-2.172564e-05,-5.604506e-06,-4.355853e-08,5.167606e-05,1.304276e-04
4.204200e-10,-9.135966e-08,8.288688e-06,2.994703e-05,-2.172354e-05,-5.603085e-06,-4.280473e-08,5.167056e-05,1.303955e-04
4.204300e-10,-9.145732e-08,8.288780e-06,2.994485e-05,-2.172262e-05,-5.601792e-06,-4.209383e-08,5.166747e-05,1.304005e-04
4.204400e-10,-9.154220e-08,8.288970e-06,2.994390e-05,-2.172292e-05,-5.600629e-06,-4.142617e-08,5.166683e-05,1.304429e-04
4.204500e-10,-9.161414e-08,8.289256e-06,2.994420e-05,-2.172444e-05,-5.599600e-06,-4.080205e-08,5.166865e-05,1.305224e-04
4.204600e-10,-9.167302e-08,8.289641e-06,2.994575e-05,-2.172719e-05,-5.598706e-06,-4.022174e-08,5.167294e-05,1.306389e-04
