time,"I(LT11)","I(LT13)","I(LT14)","I(LTN81)","I(LTN131)"
9.535600e-10,2.734282e-04,2.550100e-05,4.205648e-05,1.373918e-04,6.755748e-05
9.535700e-10,2.724787e-04,2.540053e-05,4.086081e-05,1.369397e-04,6.626133e-05
9.535800e-10,2.715790e-04,2.532862e-05,3.962181e-05,1.365152e-04,6.495044e-05
9.535900e-10,2.707326e-04,2.528535e-05,3.834554e-05,1.361198e-04,6.363089e-05
9.536000e-10,2.699429e-04,2.527064e-05,3.703816e-05,1.357553e-04,6.230879e-05
9.536100e-10,2.692129e-04,2.528426e-05,3.570591e-05,1.354229e-04,6.099017e-05
9.536200e-10,2.685454e-04,2.532587e-05,3.435508e-05,1.351239e-04,5.968095e-05
9.536300e-10,2.679430e-04,2.539497e-05,3.299199e-05,1.348597e-04,5.838697e-05
9.536400e-10,2.674081e-04,2.549098e-05,3.162292e-05,1.346311e-04,5.711390e-05
9.536500e-10,2.669426e-04,2.561317e-05,3.025409e-05,1.344392e-04,5.586726e-05
9.536600e-10,2.665484e-04,2.576073e-05,2.889165e-05,1.342846e-04,5.465238e-05
9.536700e-10,2.662271e-04,2.593276e-05,2.754160e-05,1.341679e-04,5.347436e-05
9.536800e-10,2.659798e-04,2.612825e-05,2.620985e-05,1.340897e-04,5.233810e-05
9.536900e-10,2.658076e-04,2.634613e-05,2.490209e-05,1.340503e-04,5.124822e-05
9.537000e-10,2.657112e-04,2.658526e-05,2.362385e-05,1.340499e-04,5.020911e-05
9.537100e-10,2.656910e-04,2.684444e-05,2.238045e-05,1.340885e-04,4.922489e-05
9.537200e-10,2.657472e-04,2.712239e-05,2.117697e-05,1.341661e-04,4.829937e-05
9.537300e-10,2.658796e-04,2.741783e-05,2.001827e-05,1.342822e-04,4.743610e-05
9.537400e-10,2.660878e-04,2.772940e-05,1.890892e-05,1.344367e-04,4.663831e-05
9.537500e-10,2.663711e-04,2.805571e-05,1.785325e-05,1.346289e-04,4.590896e-05
9.537600e-10,2.667286e-04,2.839537e-05,1.685530e-05,1.348581e-04,4.525067e-05
9.537700e-10,2.671589e-04,2.874693e-05,1.591884e-05,1.351235e-04,4.466577e-05
9.537800e-10,2.676605e-04,2.910895e-05,1.504732e-05,1.354241e-04,4.415627e-05
9.537900e-10,2.682317e-04,2.947996e-05,1.424393e-05,1.357588e-04,4.372389e-05
9.538000e-10,2.688702e-04,2.985849e-05,1.351154e-05,1.361262e-04,4.337002e-05
9.538100e-10,2.695737e-04,3.024305e-05,1.285270e-05,1.365251e-04,4.309575e-05
9.538200e-10,2.703395e-04,3.063216e-05,1.226970e-05,1.369538e-04,4.290186e-05
9.538300e-10,2.711647e-04,3.102434e-05,1.176449e-05,1.374106e-04,4.278883e-05
9.538400e-10,2.720461e-04,3.141810e-05,1.133874e-05,1.378937e-04,4.275683e-05
9.538500e-10,2.729802e-04,3.181197e-05,1.099379e-05,1.384013e-04,4.280575e-05
9.538600e-10,2.739634e-04,3.220447e-05,1.073071e-05,1.389312e-04,4.293518e-05
9.538700e-10,2.749916e-04,3.259416e-05,1.055025e-05,1.394812e-04,4.314441e-05
9.538800e-10,2.760609e-04,3.297958e-05,1.045288e-05,1.400492e-04,4.343246e-05
9.538900e-10,2.771666e-04,3.335930e-05,1.043876e-05,1.406326e-04,4.379806e-05
9.539000e-10,2.783044e-04,3.373190e-05,1.050776e-05,1.412291e-04,4.423967e-05
9.539100e-10,2.794694e-04,3.409600e-05,1.065949e-05,1.418361e-04,4.475548e-05
9.539200e-10,2.806566e-04,3.445020e-05,1.089323e-05,1.424509e-04,4.534343e-05
9.539300e-10,2.818611e-04,3.479317e-05,1.120801e-05,1.430710e-04,4.600118e-05
9.539400e-10,2.830776e-04,3.512357e-05,1.160258e-05,1.436935e-04,4.672614e-05
9.539500e-10,2.843007e-04,3.544011e-05,1.207540e-05,1.443157e-04,4.751550e-05
9.539600e-10,2.855251e-04,3.574152e-05,1.262468e-05,1.449348e-04,4.836620e-05
9.539700e-10,2.867453e-04,3.602659e-05,1.324834e-05,1.455481e-04,4.927493e-05
9.539800e-10,2.879558e-04,3.629412e-05,1.394405e-05,1.461527e-04,5.023818e-05
9.539900e-10,2.891512e-04,3.654298e-05,1.470923e-05,1.467459e-04,5.125221e-05
9.540000e-10,2.903258e-04,3.677206e-05,1.554103e-05,1.473250e-04,5.231310e-05
9.540100e-10,2.914744e-04,3.698033e-05,1.643636e-05,1.478871e-04,5.341669e-05
9.540200e-10,2.925915e-04,3.716680e-05,1.739188e-05,1.484298e-04,5.455868e-05
9.540300e-10,2.936718e-04,3.733055e-05,1.840400e-05,1.489504e-04,5.573456e-05
9.540400e-10,2.947104e-04,3.747073e-05,1.946893e-05,1.494466e-04,5.693966e-05
9.540500e-10,2.957023e-04,3.758655e-05,2.058262e-05,1.499159e-04,5.816917e-05
9.540600e-10,2.966426e-04,3.767731e-05,2.174083e-05,1.503561e-04,5.941814e-05
9.540700e-10,2.975270e-04,3.774239e-05,2.293910e-05,1.507652e-04,6.068149e-05
9.540800e-10,2.983511e-04,3.778126e-05,2.417275e-05,1.511411e-04,6.195401e-05
9.540900e-10,2.991109e-04,3.779349e-05,2.543695e-05,1.514821e-04,6.323044e-05
9.541000e-10,2.998029e-04,3.777875e-05,2.672666e-05,1.517865e-04,6.450541e-05
9.541100e-10,3.004235e-04,3.773680e-05,2.803670e-05,1.520529e-04,6.577350e-05
9.541200e-10,3.009698e-04,3.766753e-05,2.936173e-05,1.522800e-04,6.702926e-05
9.541300e-10,3.014392e-04,3.757095e-05,3.069627e-05,1.524668e-04,6.826722e-05
9.541400e-10,3.018294e-04,3.744717e-05,3.203474e-05,1.526123e-04,6.948192e-05
9.541500e-10,3.021384e-04,3.729645e-05,3.337146e-05,1.527159e-04,7.066792e-05
9.541600e-10,3.023650e-04,3.711917e-05,3.470068e-05,1.527771e-04,7.181984e-05
9.541700e-10,3.025079e-04,3.691583e-05,3.601657e-05,1.527957e-04,7.293240e-05
9.541800e-10,3.025667e-04,3.668708e-05,3.731331e-05,1.527717e-04,7.400039e-05
9.541900e-10,3.025410e-04,3.643371e-05,3.858505e-05,1.527051e-04,7.501876e-05
9.542000e-10,3.024310e-04,3.615663e-05,3.982599e-05,1.525964e-04,7.598262e-05
9.542100e-10,3.022376e-04,3.585689e-05,4.103037e-05,1.524461e-04,7.688726e-05
9.542200e-10,3.019616e-04,3.553570e-05,4.219250e-05,1.522551e-04,7.772820e-05
9.542300e-10,3.016045e-04,3.519436e-05,4.330685e-05,1.520243e-04,7.850121e-05
9.542400e-10,3.011682e-04,3.483432e-05,4.436799e-05,1.517549e-04,7.920232e-05
9.542500e-10,3.006549e-04,3.445717e-05,4.537071e-05,1.514482e-04,7.982788e-05
9.542600e-10,3.000673e-04,3.406458e-05,4.630999e-05,1.511057e-04,8.037457e-05
9.542700e-10,2.994082e-04,3.365836e-05,4.718106e-05,1.507291e-04,8.083943e-05
9.542800e-10,2.986810e-04,3.324040e-05,4.797945e-05,1.503202e-04,8.121985e-05
9.542900e-10,2.978892e-04,3.281268e-05,4.870098e-05,1.498811e-04,8.151366e-05
9.543000e-10,2.970368e-04,3.237727e-05,4.934182e-05,1.494137e-04,8.171910e-05
9.543100e-10,2.961277e-04,3.193630e-05,4.989853e-05,1.489204e-04,8.183483e-05
9.543200e-10,2.951664e-04,3.149193e-05,5.036804e-05,1.484035e-04,8.185998e-05
9.543300e-10,2.941575e-04,3.104639e-05,5.074774e-05,1.478652e-04,8.179414e-05
9.543400e-10,2.931057e-04,3.060191e-05,5.103546e-05,1.473083e-04,8.163737e-05
9.543500e-10,2.920159e-04,3.016073e-05,5.122947e-05,1.467351e-04,8.139020e-05
9.543600e-10,2.908932e-04,2.972509e-05,5.132857e-05,1.461483e-04,8.105366e-05
9.543700e-10,2.897427e-04,2.929719e-05,5.133203e-05,1.455505e-04,8.062922e-05
9.543800e-10,2.885695e-04,2.887919e-05,5.123964e-05,1.449444e-04,8.011883e-05
9.543900e-10,2.873791e-04,2.847319e-05,5.105171e-05,1.443326e-04,7.952490e-05
9.544000e-10,2.861766e-04,2.808124e-05,5.076903e-05,1.437180e-04,7.885027e-05
9.544100e-10,2.849674e-04,2.770527e-05,5.039295e-05,1.431030e-04,7.809822e-05
9.544200e-10,2.837567e-04,2.734713e-05,4.992528e-05,1.424904e-04,7.727241e-05
9.544300e-10,2.825497e-04,2.700855e-05,4.936836e-05,1.418828e-04,7.637691e-05
9.544400e-10,2.813516e-04,2.669114e-05,4.872496e-05,1.412827e-04,7.541611e-05
9.544500e-10,2.801675e-04,2.639638e-05,4.799835e-05,1.406926e-04,7.439474e-05
9.544600e-10,2.790023e-04,2.612560e-05,4.719222e-05,1.401151e-04,7.331781e-05
9.544700e-10,2.778609e-04,2.587997e-05,4.631065e-05,1.395525e-04,7.219062e-05
9.544800e-10,2.767479e-04,2.566053e-05,4.535812e-05,1.390070e-04,7.101866e-05
9.544900e-10,2.756678e-04,2.546816e-05,4.433945e-05,1.384809e-04,6.980761e-05
9.545000e-10,2.746251e-04,2.530357e-05,4.325977e-05,1.379764e-04,6.856334e-05
9.545100e-10,2.736239e-04,2.516730e-05,4.212449e-05,1.374954e-04,6.729179e-05
9.545200e-10,2.726682e-04,2.505976e-05,4.093926e-05,1.370399e-04,6.599902e-05
9.545300e-10,2.717617e-04,2.498119e-05,3.970993e-05,1.366116e-04,6.469112e-05
9.545400e-10,2.709081e-04,2.493166e-05,3.844252e-05,1.362123e-04,6.337418e-05
9.545500e-10,2.701107e-04,2.491113e-05,3.714316e-05,1.358435e-04,6.205429e-05
9.545600e-10,2.693725e-04,2.491938e-05,3.581810e-05,1.355067e-04,6.073748e-05
9.545700e-10,2.686964e-04,2.495608e-05,3.447362e-05,1.352032e-04,5.942969e-05
9.545800e-10,2.680850e-04,2.502075e-05,3.311601e-05,1.349342e-04,5.813676e-05
9.545900e-10,2.675408e-04,2.511282e-05,3.175155e-05,1.347007e-04,5.686437e-05
9.546000e-10,2.670657e-04,2.523157e-05,3.038647e-05,1.345037e-04,5.561804e-05
9.546100e-10,2.666616e-04,2.537620e-05,2.902693e-05,1.343438e-04,5.440313e-05
9.546200e-10,2.663301e-04,2.554582e-05,2.767894e-05,1.342219e-04,5.322476e-05
9.546300e-10,2.660725e-04,2.573942e-05,2.634842e-05,1.341384e-04,5.208783e-05
9.546400e-10,2.658898e-04,2.595595e-05,2.504107e-05,1.340935e-04,5.099702e-05
9.546500e-10,2.657828e-04,2.619425e-05,2.376247e-05,1.340877e-04,4.995672e-05
9.546600e-10,2.657519e-04,2.645314e-05,2.251793e-05,1.341208e-04,4.897108e-05
9.546700e-10,2.657973e-04,2.673136e-05,2.131258e-05,1.341928e-04,4.804394e-05
9.546800e-10,2.659190e-04,2.702759e-05,2.015129e-05,1.343035e-04,4.717888e-05
9.546900e-10,2.661165e-04,2.734049e-05,1.903868e-05,1.344526e-04,4.637918e-05
9.547000e-10,2.663892e-04,2.766869e-05,1.797910e-05,1.346394e-04,4.564779e-05
9.547100e-10,2.667362e-04,2.801076e-05,1.697664e-05,1.348633e-04,4.498740e-05
9.547200e-10,2.671562e-04,2.836528e-05,1.603508e-05,1.351235e-04,4.440036e-05
9.547300e-10,2.676478e-04,2.873078e-05,1.515794e-05,1.354191e-04,4.388872e-05
9.547400e-10,2.682090e-04,2.910581e-05,1.434841e-05,1.357488e-04,4.345423e-05
9.547500e-10,2.688379e-04,2.948888e-05,1.360942e-05,1.361115e-04,4.309830e-05
9.547600e-10,2.695321e-04,2.987850e-05,1.294357e-05,1.365058e-04,4.282207e-05
9.547700e-10,2.702890e-04,3.027319e-05,1.235316e-05,1.369301e-04,4.262635e-05
9.547800e-10,2.711056e-04,3.067145e-05,1.184021e-05,1.373828e-04,4.251166e-05
9.547900e-10,2.719789e-04,3.107180e-05,1.140640e-05,1.378620e-04,4.247820e-05
9.548000e-10,2.729053e-04,3.147275e-05,1.105314e-05,1.383659e-04,4.252589e-05
9.548100e-10,2.738813e-04,3.187283e-05,1.078151e-05,1.388923e-04,4.265435e-05
9.548200e-10,2.749029e-04,3.227057e-05,1.059233e-05,1.394392e-04,4.286291e-05
9.548300e-10,2.759660e-04,3.266452e-05,1.048609e-05,1.400043e-04,4.315061e-05
9.548400e-10,2.770662e-04,3.305323e-05,1.046300e-05,1.405852e-04,4.351623e-05
9.548500e-10,2.781990e-04,3.343528e-05,1.052297e-05,1.411795e-04,4.395825e-05
9.548600e-10,2.793597e-04,3.380927e-05,1.066563e-05,1.417845e-04,4.447490e-05
9.548700e-10,2.805433e-04,3.417380e-05,1.089032e-05,1.423978e-04,4.506412e-05
9.548800e-10,2.817448e-04,3.452752e-05,1.119611e-05,1.430167e-04,4.572363e-05
9.548900e-10,2.829590e-04,3.486909e-05,1.158178e-05,1.436383e-04,4.645086e-05
9.549000e-10,2.841805e-04,3.519719e-05,1.204583e-05,1.442600e-04,4.724303e-05
9.549100e-10,2.854040e-04,3.551057e-05,1.258651e-05,1.448790e-04,4.809708e-05
9.549200e-10,2.866241e-04,3.580797e-05,1.320177e-05,1.454925e-04,4.900975e-05
9.549300e-10,2.878351e-04,3.608820e-05,1.388934e-05,1.460977e-04,4.997754e-05
9.549400e-10,2.890317e-04,3.635010e-05,1.464665e-05,1.466918e-04,5.099675e-05
9.549500e-10,2.902084e-04,3.659255e-05,1.547090e-05,1.472721e-04,5.206345e-05
9.549600e-10,2.913596e-04,3.681450e-05,1.635903e-05,1.478359e-04,5.317353e-05
9.549700e-10,2.924801e-04,3.701495e-05,1.730773e-05,1.483805e-04,5.432269e-05
9.549800e-10,2.935646e-04,3.719296e-05,1.831347e-05,1.489034e-04,5.550643e-05
9.549900e-10,2.946079e-04,3.734764e-05,1.937246e-05,1.494021e-04,5.672010e-05
9.550000e-10,2.956051e-04,3.747821e-05,2.048071e-05,1.498743e-04,5.795891e-05
9.550100e-10,2.965515e-04,3.758392e-05,2.163399e-05,1.503177e-04,5.921791e-05
9.550200e-10,2.974424e-04,3.766414e-05,2.282787e-05,1.507302e-04,6.049201e-05
9.550300e-10,2.982736e-04,3.771832e-05,2.405772e-05,1.511097e-04,6.177604e-05
9.550400e-10,2.990411e-04,3.774599e-05,2.531872e-05,1.514546e-04,6.306471e-05
9.550500e-10,2.997411e-04,3.774679e-05,2.660587e-05,1.517631e-04,6.435266e-05
9.550600e-10,3.003702e-04,3.772047e-05,2.791399e-05,1.520338e-04,6.563446e-05
9.550700e-10,3.009255e-04,3.766688e-05,2.923778e-05,1.522653e-04,6.690466e-05
9.550800e-10,3.014041e-04,3.758599e-05,3.057179e-05,1.524566e-04,6.815777e-05
9.550900e-10,3.018037e-04,3.747789e-05,3.191043e-05,1.526068e-04,6.938832e-05
9.551000e-10,3.021226e-04,3.734281e-05,3.324804e-05,1.527151e-04,7.059085e-05
9.551100e-10,3.023590e-04,3.718108e-05,3.457888e-05,1.527811e-04,7.175997e-05
9.551200e-10,3.025120e-04,3.699319e-05,3.589715e-05,1.528046e-04,7.289034e-05
9.551300e-10,3.025809e-04,3.677974e-05,3.719700e-05,1.527853e-04,7.397674e-05
9.551400e-10,3.025653e-04,3.654148e-05,3.847262e-05,1.527235e-04,7.501409e-05
9.551500e-10,3.024655e-04,3.627929e-05,3.971817e-05,1.526195e-04,7.599746e-05
9.551600e-10,3.022820e-04,3.599420e-05,4.092789e-05,1.524739e-04,7.692209e-05
9.551700e-10,3.020159e-04,3.568735e-05,4.209611e-05,1.522874e-04,7.778345e-05
9.551800e-10,3.016685e-04,3.536004e-05,4.321724e-05,1.520610e-04,7.857727e-05
9.551900e-10,3.012416e-04,3.501367e-05,4.428585e-05,1.517958e-04,7.929953e-05
9.552000e-10,3.007374e-04,3.464980e-05,4.529671e-05,1.514932e-04,7.994651e-05
9.552100e-10,3.001586e-04,3.427007e-05,4.624476e-05,1.511545e-04,8.051483e-05
9.552200e-10,2.995079e-04,3.387626e-05,4.712520e-05,1.507816e-04,8.100146e-05
9.552300e-10,2.987887e-04,3.347022e-05,4.793352e-05,1.503762e-04,8.140374e-05
9.552400e-10,2.980044e-04,3.305392e-05,4.866550e-05,1.499402e-04,8.171942e-05
9.552500e-10,2.971589e-04,3.262939e-05,4.931727e-05,1.494757e-04,8.194666e-05
9.552600e-10,2.962563e-04,3.219874e-05,4.988532e-05,1.489850e-04,8.208406e-05
9.552700e-10,2.953010e-04,3.176413e-05,5.036655e-05,1.484704e-04,8.213068e-05
9.552800e-10,2.942974e-04,3.132775e-05,5.075827e-05,1.479341e-04,8.208602e-05
9.552900e-10,2.932503e-04,3.089183e-05,5.105825e-05,1.473789e-04,8.195007e-05
9.553000e-10,2.921647e-04,3.045859e-05,5.126471e-05,1.468070e-04,8.172330e-05
9.553100e-10,2.910454e-04,3.003026e-05,5.137638e-05,1.462212e-04,8.140664e-05
9.553200e-10,2.898977e-04,2.960903e-05,5.139247e-05,1.456242e-04,8.100150e-05
9.553300e-10,2.887268e-04,2.919708e-05,5.131268e-05,1.450184e-04,8.050976e-05
9.553400e-10,2.875379e-04,2.879650e-05,5.113727e-05,1.444068e-04,7.993376e-05
9.553500e-10,2.863362e-04,2.840933e-05,5.086697e-05,1.437918e-04,7.927629e-05
9.553600e-10,2.851272e-04,2.803752e-05,5.050304e-05,1.431762e-04,7.854055e-05
9.553700e-10,2.839161e-04,2.768293e-05,5.004724e-05,1.425626e-04,7.773016e-05
9.553800e-10,2.827080e-04,2.734730e-05,4.950182e-05,1.419537e-04,7.684912e-05
9.553900e-10,2.815082e-04,2.703225e-05,4.886953e-05,1.413520e-04,7.590178e-05
9.554000e-10,2.803218e-04,2.673927e-05,4.815356e-05,1.407601e-04,7.489283e-05
9.554100e-10,2.791536e-04,2.646972e-05,4.735754e-05,1.401804e-04,7.382725e-05
9.554200e-10,2.780086e-04,2.622479e-05,4.648550e-05,1.396152e-04,7.271029e-05
9.554300e-10,2.768915e-04,2.600554e-05,4.554188e-05,1.390670e-04,7.154742e-05
9.554400e-10,2.758068e-04,2.581287e-05,4.453145e-05,1.385379e-04,7.034431e-05
9.554500e-10,2.747589e-04,2.564750e-05,4.345930e-05,1.380301e-04,6.910680e-05
9.554600e-10,2.737520e-04,2.551002e-05,4.233081e-05,1.375456e-04,6.784083e-05
9.554700e-10,2.727901e-04,2.540084e-05,4.115160e-05,1.370863e-04,6.655245e-05
9.554800e-10,2.718771e-04,2.532024e-05,3.992751e-05,1.366541e-04,6.524775e-05
9.554900e-10,2.710165e-04,2.526831e-05,3.866452e-05,1.362506e-04,6.393283e-05
9.555000e-10,2.702116e-04,2.524503e-05,3.736877e-05,1.358775e-04,6.261380e-05
9.555100e-10,2.694656e-04,2.525021e-05,3.604648e-05,1.355362e-04,6.129669e-05
9.555200e-10,2.687815e-04,2.528353e-05,3.470394e-05,1.352281e-04,5.998747e-05
9.555300e-10,2.681617e-04,2.534456e-05,3.334744e-05,1.349543e-04,5.869199e-05
9.555400e-10,2.676088e-04,2.543271e-05,3.198327e-05,1.347159e-04,5.741598e-05
9.555500e-10,2.671249e-04,2.554732e-05,3.061767e-05,1.345139e-04,5.616498e-05
9.555600e-10,2.667118e-04,2.568759e-05,2.925680e-05,1.343490e-04,5.494438e-05
9.555700e-10,2.663711e-04,2.585264e-05,2.790671e-05,1.342220e-04,5.375935e-05
9.555800e-10,2.661042e-04,2.604150e-05,2.657333e-05,1.341333e-04,5.261482e-05
9.555900e-10,2.659121e-04,2.625311e-05,2.526240e-05,1.340833e-04,5.151551e-05
9.556000e-10,2.657956e-04,2.648636e-05,2.397950e-05,1.340723e-04,5.046586e-05
9.556100e-10,2.657553e-04,2.674006e-05,2.273000e-05,1.341003e-04,4.947005e-05
9.556200e-10,2.657913e-04,2.701295e-05,2.151904e-05,1.341672e-04,4.853200e-05
9.556300e-10,2.659036e-04,2.730376e-05,2.035154e-05,1.342729e-04,4.765530e-05
9.556400e-10,2.660918e-04,2.761114e-05,1.923216e-05,1.344170e-04,4.684330e-05
9.556500e-10,2.663554e-04,2.793372e-05,1.816527e-05,1.345990e-04,4.609900e-05
9.556600e-10,2.666935e-04,2.827011e-05,1.715501e-05,1.348182e-04,4.542512e-05
9.556700e-10,2.671048e-04,2.861887e-05,1.620520e-05,1.350738e-04,4.482407e-05
9.556800e-10,2.675878e-04,2.897856e-05,1.531939e-05,1.353649e-04,4.429794e-05
9.556900e-10,2.681408e-04,2.934771e-05,1.450083e-05,1.356904e-04,4.384854e-05
9.557000e-10,2.687619e-04,2.972487e-05,1.375247e-05,1.360490e-04,4.347733e-05
9.557100e-10,2.694485e-04,3.010854e-05,1.307695e-05,1.364395e-04,4.318549e-05
9.557200e-10,2.701983e-04,3.049724e-05,1.247664e-05,1.368601e-04,4.297388e-05
9.557300e-10,2.710082e-04,3.088950e-05,1.195356e-05,1.373094e-04,4.284306e-05
9.557400e-10,2.718752e-04,3.128382e-05,1.150947e-05,1.377856e-04,4.279329e-05
9.557500e-10,2.727959e-04,3.167873e-05,1.114579e-05,1.382866e-04,4.282452e-05
9.557600e-10,2.737666e-04,3.207275e-05,1.086367e-05,1.388106e-04,4.293642e-05
9.557700e-10,2.747835e-04,3.246443e-05,1.066393e-05,1.393553e-04,4.312836e-05
9.557800e-10,2.758425e-04,3.285232e-05,1.054713e-05,1.399185e-04,4.339944e-05
9.557900e-10,2.769393e-04,3.323497e-05,1.051350e-05,1.404979e-04,4.374846e-05
9.558000e-10,2.780693e-04,3.361096e-05,1.056299e-05,1.410910e-04,4.417395e-05
9.558100e-10,2.792278e-04,3.397890e-05,1.069528e-05,1.416952e-04,4.467418e-05
9.558200e-10,2.804098e-04,3.433740e-05,1.090974e-05,1.423081e-04,4.524714e-05
9.558300e-10,2.816105e-04,3.468510e-05,1.120547e-05,1.429269e-04,4.589057e-05
9.558400e-10,2.828246e-04,3.502066e-05,1.158129e-05,1.435488e-04,4.660195e-05
9.558500e-10,2.840467e-04,3.534278e-05,1.203573e-05,1.441713e-04,4.737852e-05
9.558600e-10,2.852716e-04,3.565019e-05,1.256708e-05,1.447913e-04,4.821727e-05
9.558700e-10,2.864937e-04,3.594165e-05,1.317332e-05,1.454063e-04,4.911498e-05
9.558800e-10,2.877076e-04,3.621596e-05,1.385221e-05,1.460134e-04,5.006818e-05
9.558900e-10,2.889077e-04,3.647196e-05,1.460122e-05,1.466098e-04,5.107319e-05
9.559000e-10,2.900887e-04,3.670855e-05,1.541758e-05,1.471927e-04,5.212612e-05
9.559100e-10,2.912449e-04,3.692465e-05,1.629825e-05,1.477595e-04,5.322290e-05
9.559200e-10,2.923711e-04,3.711928e-05,1.723996e-05,1.483075e-04,5.435923e-05
9.559300e-10,2.934620e-04,3.729148e-05,1.823920e-05,1.488342e-04,5.553068e-05
9.559400e-10,2.945124e-04,3.744038e-05,1.929222e-05,1.493370e-04,5.673260e-05
9.559500e-10,2.955174e-04,3.756518e-05,2.039504e-05,1.498136e-04,5.796022e-05
9.559600e-10,2.964721e-04,3.766514e-05,2.154348e-05,1.502617e-04,5.920862e-05
9.559700e-10,2.973719e-04,3.773962e-05,2.273312e-05,1.506791e-04,6.047274e-05
9.559800e-10,2.982126e-04,3.778807e-05,2.395935e-05,1.510640e-04,6.174742e-05
9.559900e-10,2.989901e-04,3.781001e-05,2.521737e-05,1.514143e-04,6.302738e-05
9.560000e-10,2.997006e-04,3.780509e-05,2.650221e-05,1.517286e-04,6.430730e-05
9.560100e-10,3.003406e-04,3.777303e-05,2.780871e-05,1.520052e-04,6.558174e-05
9.560200e-10,3.009071e-04,3.771370e-05,2.913157e-05,1.522428e-04,6.684527e-05
9.560300e-10,3.013972e-04,3.762705e-05,3.046536e-05,1.524403e-04,6.809241e-05
9.560400e-10,3.018088e-04,3.751318e-05,3.180451e-05,1.525968e-04,6.931769e-05
9.560500e-10,3.021397e-04,3.737228e-05,3.314337e-05,1.527116e-04,7.051565e-05
9.560600e-10,3.023883e-04,3.720470e-05,3.447620e-05,1.527841e-04,7.168090e-05
9.560700e-10,3.025537e-04,3.701091e-05,3.579719e-05,1.528141e-04,7.280810e-05
9.560800e-10,3.026349e-04,3.679152e-05,3.710051e-05,1.528013e-04,7.389203e-05
9.560900e-10,3.026316e-04,3.654726e-05,3.838033e-05,1.527460e-04,7.492759e-05
9.561000e-10,3.025441e-04,3.627900e-05,3.963081e-05,1.526485e-04,7.590982e-05
9.561100e-10,3.023728e-04,3.598777e-05,4.084619e-05,1.525092e-04,7.683396e-05
9.561200e-10,3.021186e-04,3.567471e-05,4.202075e-05,1.523289e-04,7.769547e-05
9.561300e-10,3.017829e-04,3.534111e-05,4.314891e-05,1.521086e-04,7.849002e-05
9.561400e-10,3.013674e-04,3.498836e-05,4.422521e-05,1.518493e-04,7.921357e-05
9.561500e-10,3.008744e-04,3.461801e-05,4.524438e-05,1.515523e-04,7.986239e-05
9.561600e-10,3.003062e-04,3.423171e-05,4.620133e-05,1.512191e-04,8.043304e-05
9.561700e-10,2.996658e-04,3.383123e-05,4.709123e-05,1.508514e-04,8.092246e-05
9.561800e-10,2.989563e-04,3.341843e-05,4.790952e-05,1.504510e-04,8.132794e-05
9.561900e-10,2.981812e-04,3.299526e-05,4.865193e-05,1.500197e-04,8.164719e-05
9.562000e-10,2.973444e-04,3.256378e-05,4.931454e-05,1.495596e-04,8.187832e-05
9.562100e-10,2.964499e-04,3.212608e-05,4.989379e-05,1.490730e-04,8.201987e-05
9.562200e-10,2.955020e-04,3.168432e-05,5.038652e-05,1.485621e-04,8.207084e-05
9.562300e-10,2.945052e-04,3.124072e-05,5.078998e-05,1.480292e-04,8.203070e-05
9.562400e-10,2.934642e-04,3.079750e-05,5.110188e-05,1.474770e-04,8.189937e-05
9.562500e-10,2.923840e-04,3.035689e-05,5.132037e-05,1.469078e-04,8.167726e-05
9.562600e-10,2.912694e-04,2.992115e-05,5.144410e-05,1.463243e-04,8.136524e-05
9.562700e-10,2.901257e-04,2.949247e-05,5.147222e-05,1.457292e-04,8.096468e-05
9.562800e-10,2.889579e-04,2.907303e-05,5.140436e-05,1.451250e-04,8.047739e-05
9.562900e-10,2.877715e-04,2.866496e-05,5.124071e-05,1.445145e-04,7.990566e-05
9.563000e-10,2.865716e-04,2.827030e-05,5.098192e-05,1.439003e-04,7.925222e-05
9.563100e-10,2.853635e-04,2.789104e-05,5.062918e-05,1.432851e-04,7.852022e-05
9.563200e-10,2.841526e-04,2.752904e-05,5.018420e-05,1.426716e-04,7.771323e-05
9.563300e-10,2.829441e-04,2.718607e-05,4.964915e-05,1.420623e-04,7.683522e-05
9.563400e-10,2.817430e-04,2.686376e-05,4.902671e-05,1.414599e-04,7.589048e-05
9.563500e-10,2.805546e-04,2.656365e-05,4.832002e-05,1.408669e-04,7.488366e-05
9.563600e-10,2.793839e-04,2.628709e-05,4.753264e-05,1.402858e-04,7.381972e-05
9.563700e-10,2.782356e-04,2.603531e-05,4.666856e-05,1.397189e-04,7.270387e-05
9.563800e-10,2.771145e-04,2.580939e-05,4.573216e-05,1.391686e-04,7.154156e-05
9.563900e-10,2.760252e-04,2.561025e-05,4.472818e-05,1.386371e-04,7.033843e-05
9.564000e-10,2.749721e-04,2.543864e-05,4.366166e-05,1.381265e-04,6.910030e-05
9.564100e-10,2.739594e-04,2.529516e-05,4.253795e-05,1.376390e-04,6.783311e-05
9.564200e-10,2.729913e-04,2.518026e-05,4.136264e-05,1.371765e-04,6.654290e-05
