time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_IN)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
7.840000e-11,1.934749e+02,1.076778e-03,0.000000e+00,1.299986e+01,-3.340880e-09,1.512208e-05,1.294336e+01,-2.971562e-09,1.987833e-05,0.000000e+00,3.500000e-05,1.076775e-03,-1.790855e-09,-1.790855e-10,0.000000e+00,-1.790855e-10,-1.512198e-05,1.987802e-05,3.500000e-05,-1.012388e-10,-1.350710e-10
7.850000e-11,1.938186e+02,1.190492e-03,0.000000e+00,1.299986e+01,-1.194234e-09,1.512201e-05,1.294336e+01,-3.188876e-09,1.987842e-05,0.000000e+00,3.500000e-05,1.190490e-03,-2.491737e-09,-2.491737e-10,0.000000e+00,-2.491737e-10,-1.512197e-05,1.987803e-05,3.500000e-05,-3.618892e-11,-1.449489e-10
7.860000e-11,1.941911e+02,1.273238e-03,0.000000e+00,1.299986e+01,6.670076e-10,1.512192e-05,1.294336e+01,-3.086711e-09,1.987849e-05,0.000000e+00,3.500000e-05,1.273239e-03,-2.846438e-09,-2.846438e-10,0.000000e+00,-2.846438e-10,-1.512194e-05,1.987806e-05,3.500000e-05,2.021235e-11,-1.403050e-10
7.870000e-11,1.945809e+02,1.311179e-03,0.000000e+00,1.299986e+01,2.131317e-09,1.512182e-05,1.294335e+01,-2.732116e-09,1.987853e-05,0.000000e+00,3.500000e-05,1.311181e-03,-2.886751e-09,-2.886751e-10,0.000000e+00,-2.886751e-10,-1.512188e-05,1.987812e-05,3.500000e-05,6.458538e-11,-1.241871e-10
7.880000e-11,1.949736e+02,1.297106e-03,0.000000e+00,1.299986e+01,3.142292e-09,1.512172e-05,1.294335e+01,-2.202113e-09,1.987855e-05,0.000000e+00,3.500000e-05,1.297109e-03,-2.666288e-09,-2.666288e-10,0.000000e+00,-2.666288e-10,-1.512182e-05,1.987818e-05,3.500000e-05,9.522097e-11,-1.000960e-10
7.890000e-11,1.953542e+02,1.232854e-03,0.000000e+00,1.299986e+01,3.693584e-09,1.512164e-05,1.294335e+01,-1.575124e-09,1.987854e-05,0.000000e+00,3.500000e-05,1.232858e-03,-2.251813e-09,-2.251813e-10,0.000000e+00,-2.251813e-10,-1.512175e-05,1.987825e-05,3.500000e-05,1.119268e-10,-7.159654e-11
7.900000e-11,1.957096e+02,1.128150e-03,0.000000e+00,1.299986e+01,3.820360e-09,1.512158e-05,1.294335e+01,-9.238285e-10,1.987852e-05,0.000000e+00,3.500000e-05,1.128154e-03,-1.714986e-09,-1.714986e-10,0.000000e+00,-1.714986e-10,-1.512169e-05,1.987831e-05,3.500000e-05,1.157685e-10,-4.199221e-11
7.910000e-11,1.960300e+02,9.968590e-04,0.000000e+00,1.299987e+01,3.588665e-09,1.512153e-05,1.294335e+01,-3.098279e-10,1.987849e-05,0.000000e+00,3.500000e-05,9.968626e-04,-1.125182e-09,-1.125182e-10,0.000000e+00,-1.125182e-10,-1.512164e-05,1.987836e-05,3.500000e-05,1.087474e-10,-1.408309e-11
7.920000e-11,1.963096e+02,8.528571e-04,0.000000e+00,1.299987e+01,3.084010e-09,1.512150e-05,1.294335e+01,2.197502e-10,1.987845e-05,0.000000e+00,3.500000e-05,8.528602e-04,-5.438162e-10,-5.438162e-11,0.000000e+00,-5.438162e-11,-1.512160e-05,1.987840e-05,3.500000e-05,9.345486e-11,9.988643e-12
7.930000e-11,1.965460e+02,7.072236e-04,0.000000e+00,1.299987e+01,2.400327e-09,1.512149e-05,1.294335e+01,6.337574e-10,1.987841e-05,0.000000e+00,3.500000e-05,7.072260e-04,-2.039603e-11,-2.039603e-12,0.000000e+00,-2.039603e-12,-1.512157e-05,1.987843e-05,3.500000e-05,7.273719e-11,2.880715e-11
7.940000e-11,1.967397e+02,5.671770e-04,0.000000e+00,1.299987e+01,1.630189e-09,1.512150e-05,1.294335e+01,9.168552e-10,1.987837e-05,0.000000e+00,3.500000e-05,5.671786e-04,4.096571e-10,4.096571e-11,0.000000e+00,4.096571e-11,-1.512155e-05,1.987845e-05,3.500000e-05,4.939967e-11,4.167524e-11
7.950000e-11,1.968927e+02,4.363026e-04,0.000000e+00,1.299987e+01,8.569302e-10,1.512152e-05,1.294335e+01,1.067987e-09,1.987833e-05,0.000000e+00,3.500000e-05,4.363034e-04,7.255593e-10,7.255593e-11,0.000000e+00,7.255593e-11,-1.512155e-05,1.987845e-05,3.500000e-05,2.596758e-11,4.854487e-11
7.960000e-11,1.970076e+02,3.153847e-04,0.000000e+00,1.299987e+01,1.490092e-10,1.512155e-05,1.294335e+01,1.097875e-09,1.987830e-05,0.000000e+00,3.500000e-05,3.153849e-04,9.203273e-10,9.203273e-11,0.000000e+00,9.203273e-11,-1.512155e-05,1.987845e-05,3.500000e-05,4.515432e-12,4.990341e-11
7.970000e-11,1.970870e+02,2.033278e-04,0.000000e+00,1.299987e+01,-4.432974e-10,1.512158e-05,1.294335e+01,1.025937e-09,1.987828e-05,0.000000e+00,3.500000e-05,2.033273e-04,9.988827e-10,9.988827e-11,0.000000e+00,9.988827e-11,-1.512157e-05,1.987843e-05,3.500000e-05,-1.343326e-11,4.663349e-11
7.980000e-11,1.971334e+02,9.791356e-05,0.000000e+00,1.299987e+01,-8.890043e-10,1.512162e-05,1.294335e+01,8.770001e-10,1.987827e-05,0.000000e+00,3.500000e-05,9.791267e-05,9.754555e-10,9.754555e-11,0.000000e+00,9.754555e-11,-1.512159e-05,1.987841e-05,3.500000e-05,-2.693953e-11,3.986364e-11
7.990000e-11,1.971481e+02,-3.663095e-06,0.000000e+00,1.299987e+01,-1.175630e-09,1.512165e-05,1.294335e+01,6.781397e-10,1.987827e-05,0.000000e+00,3.500000e-05,-3.664270e-06,8.706430e-10,8.706430e-11,0.000000e+00,8.706430e-11,-1.512161e-05,1.987839e-05,3.500000e-05,-3.562516e-11,3.082453e-11
8.000000e-11,1.971318e+02,-1.044386e-04,0.000000e+00,1.299987e+01,-1.306930e-09,1.512167e-05,1.294335e+01,4.558912e-10,1.987827e-05,0.000000e+00,3.500000e-05,-1.044399e-04,7.084432e-10,7.084432e-11,0.000000e+00,7.084432e-11,-1.512163e-05,1.987837e-05,3.500000e-05,-3.960394e-11,2.072233e-11
8.010000e-11,1.970844e+02,-2.074227e-04,0.000000e+00,1.299987e+01,-1.299614e-09,1.512169e-05,1.294335e+01,2.340197e-10,1.987828e-05,0.000000e+00,3.500000e-05,-2.074240e-04,5.135299e-10,5.135299e-11,0.000000e+00,5.135299e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-3.938223e-11,1.063726e-11
8.020000e-11,1.970047e+02,-3.153484e-04,0.000000e+00,1.299987e+01,-1.179523e-09,1.512171e-05,1.294335e+01,3.193674e-11,1.987830e-05,0.000000e+00,3.500000e-05,-3.153496e-04,3.089636e-10,3.089636e-11,0.000000e+00,3.089636e-11,-1.512167e-05,1.987833e-05,3.500000e-05,-3.574313e-11,1.451670e-12
8.030000e-11,1.968910e+02,-4.303338e-04,0.000000e+00,1.299987e+01,-9.777043e-10,1.512171e-05,1.294335e+01,-1.362125e-10,1.987831e-05,0.000000e+00,3.500000e-05,-4.303348e-04,1.144597e-10,1.144597e-11,0.000000e+00,1.144597e-11,-1.512168e-05,1.987832e-05,3.500000e-05,-2.962740e-11,-6.191478e-12
8.040000e-11,1.967409e+02,-5.533707e-04,0.000000e+00,1.299987e+01,-7.267343e-10,1.512171e-05,1.294335e+01,-2.618338e-10,1.987832e-05,0.000000e+00,3.500000e-05,-5.533714e-04,-5.473370e-11,-5.473370e-12,0.000000e+00,-5.473370e-12,-1.512169e-05,1.987831e-05,3.500000e-05,-2.202225e-11,-1.190153e-11
8.050000e-11,1.965525e+02,-6.835856e-04,0.000000e+00,1.299987e+01,-4.575836e-10,1.512171e-05,1.294335e+01,-3.416291e-10,1.987834e-05,0.000000e+00,3.500000e-05,-6.835861e-04,-1.883631e-10,-1.883631e-11,0.000000e+00,-1.883631e-11,-1.512170e-05,1.987830e-05,3.500000e-05,-1.386617e-11,-1.552859e-11
8.060000e-11,1.963241e+02,-8.173327e-04,0.000000e+00,1.299987e+01,-1.971883e-10,1.512170e-05,1.294335e+01,-3.769234e-10,1.987835e-05,0.000000e+00,3.500000e-05,-8.173329e-04,-2.811612e-10,-2.811612e-11,0.000000e+00,-2.811612e-11,-1.512170e-05,1.987830e-05,3.500000e-05,-5.975402e-12,-1.713288e-11
8.070000e-11,1.960560e+02,-9.474105e-04,0.000000e+00,1.299987e+01,3.318093e-11,1.512169e-05,1.294335e+01,-3.727081e-10,1.987836e-05,0.000000e+00,3.500000e-05,-9.474105e-04,-3.324036e-10,-3.324036e-11,0.000000e+00,-3.324036e-11,-1.512169e-05,1.987831e-05,3.500000e-05,1.005483e-12,-1.694128e-11
8.080000e-11,1.957514e+02,-1.063005e-03,0.000000e+00,1.299987e+01,2.187566e-10,1.512168e-05,1.294335e+01,-3.365360e-10,1.987836e-05,0.000000e+00,3.500000e-05,-1.063005e-03,-3.451458e-10,-3.451458e-11,0.000000e+00,-3.451458e-11,-1.512169e-05,1.987831e-05,3.500000e-05,6.628987e-12,-1.529709e-11
8.090000e-11,1.954166e+02,-1.151083e-03,0.000000e+00,1.299987e+01,3.513887e-10,1.512167e-05,1.294335e+01,-2.773925e-10,1.987837e-05,0.000000e+00,3.500000e-05,-1.151083e-03,-3.252684e-10,-3.252684e-11,0.000000e+00,-3.252684e-11,-1.512168e-05,1.987832e-05,3.500000e-05,1.064814e-11,-1.260875e-11
8.100000e-11,1.950621e+02,-1.199446e-03,0.000000e+00,1.299987e+01,4.290573e-10,1.512166e-05,1.294335e+01,-2.046464e-10,1.987837e-05,0.000000e+00,3.500000e-05,-1.199445e-03,-2.804465e-10,-2.804465e-11,0.000000e+00,-2.804465e-11,-1.512167e-05,1.987833e-05,3.500000e-05,1.300174e-11,-9.302111e-12
8.110000e-11,1.947007e+02,-1.200468e-03,0.000000e+00,1.299987e+01,4.549353e-10,1.512165e-05,1.294335e+01,-1.271577e-10,1.987836e-05,0.000000e+00,3.500000e-05,-1.200467e-03,-2.191503e-10,-2.191503e-11,0.000000e+00,-2.191503e-11,-1.512166e-05,1.987834e-05,3.500000e-05,1.378592e-11,-5.779896e-12
8.120000e-11,1.943466e+02,-1.153628e-03,0.000000e+00,1.299987e+01,4.361662e-10,1.512164e-05,1.294335e+01,-5.259191e-11,1.987836e-05,0.000000e+00,3.500000e-05,-1.153627e-03,-1.497565e-10,-1.497565e-11,0.000000e+00,-1.497565e-11,-1.512166e-05,1.987834e-05,3.500000e-05,1.321716e-11,-2.390541e-12
8.130000e-11,1.940127e+02,-1.065403e-03,0.000000e+00,1.299987e+01,3.825143e-10,1.512164e-05,1.294335e+01,1.303557e-11,1.987836e-05,0.000000e+00,3.500000e-05,-1.065402e-03,-7.982986e-11,-7.982986e-12,0.000000e+00,-7.982986e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.159134e-11,5.925259e-13
8.140000e-11,1.937096e+02,-9.467663e-04,0.000000e+00,1.299987e+01,3.050319e-10,1.512164e-05,1.294335e+01,6.558769e-11,1.987835e-05,0.000000e+00,3.500000e-05,-9.467660e-04,-1.560669e-11,-1.560670e-12,0.000000e+00,-1.560670e-12,-1.512165e-05,1.987835e-05,3.500000e-05,9.243392e-12,2.981259e-12
8.150000e-11,1.934446e+02,-8.098019e-04,0.000000e+00,1.299987e+01,2.148542e-10,1.512164e-05,1.294335e+01,1.028275e-10,1.987835e-05,0.000000e+00,3.500000e-05,-8.098017e-04,3.831114e-11,3.831114e-12,0.000000e+00,3.831114e-12,-1.512165e-05,1.987835e-05,3.500000e-05,6.510733e-12,4.673976e-12
8.160000e-11,1.932215e+02,-6.649600e-04,0.000000e+00,1.299987e+01,1.222065e-10,1.512164e-05,1.294335e+01,1.242691e-10,1.987834e-05,0.000000e+00,3.500000e-05,-6.649599e-04,7.906323e-11,7.906323e-12,0.000000e+00,7.906323e-12,-1.512164e-05,1.987836e-05,3.500000e-05,3.703227e-12,5.648595e-12
8.170000e-11,1.930419e+02,-5.196472e-04,0.000000e+00,1.299987e+01,3.567225e-11,1.512164e-05,1.294335e+01,1.309020e-10,1.987834e-05,0.000000e+00,3.500000e-05,-5.196472e-04,1.054651e-10,1.054651e-11,0.000000e+00,1.054651e-11,-1.512165e-05,1.987835e-05,3.500000e-05,1.080977e-12,5.950092e-12
8.180000e-11,1.929054e+02,-3.780234e-04,0.000000e+00,1.299987e+01,-3.826237e-11,1.512165e-05,1.294335e+01,1.248361e-10,1.987834e-05,0.000000e+00,3.500000e-05,-3.780234e-04,1.178075e-10,1.178075e-11,0.000000e+00,1.178075e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-1.159466e-12,5.674368e-12
8.190000e-11,1.928110e+02,-2.415193e-04,0.000000e+00,1.299987e+01,-9.539656e-11,1.512165e-05,1.294335e+01,1.089125e-10,1.987833e-05,0.000000e+00,3.500000e-05,-2.415194e-04,1.175627e-10,1.175627e-11,0.000000e+00,1.175627e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-2.890805e-12,4.950566e-12
8.200000e-11,1.927574e+02,-1.096159e-04,0.000000e+00,1.299987e+01,-1.337683e-10,1.512166e-05,1.294335e+01,8.632132e-11,1.987833e-05,0.000000e+00,3.500000e-05,-1.096160e-04,1.070406e-10,1.070406e-11,0.000000e+00,1.070406e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-4.053584e-12,3.923696e-12
8.210000e-11,1.927434e+02,1.938671e-05,0.000000e+00,1.299987e+01,-1.534195e-10,1.512166e-05,1.294335e+01,6.025826e-11,1.987833e-05,0.000000e+00,3.500000e-05,1.938656e-05,8.903329e-11,8.903330e-12,0.000000e+00,8.903330e-12,-1.512165e-05,1.987835e-05,3.500000e-05,-4.649076e-12,2.739012e-12
8.220000e-11,1.927687e+02,1.476979e-04,0.000000e+00,1.299987e+01,-1.560282e-10,1.512166e-05,1.294335e+01,3.364277e-11,1.987833e-05,0.000000e+00,3.500000e-05,1.476977e-04,6.648267e-11,6.648267e-12,0.000000e+00,6.648267e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-4.728127e-12,1.529217e-12
8.230000e-11,1.928333e+02,2.774357e-04,0.000000e+00,1.299987e+01,-1.444636e-10,1.512166e-05,1.294335e+01,8.912082e-12,1.987834e-05,0.000000e+00,3.500000e-05,2.774356e-04,4.219457e-11,4.219457e-12,0.000000e+00,4.219457e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-4.377683e-12,4.050946e-13
8.240000e-11,1.929379e+02,4.100161e-04,0.000000e+00,1.299987e+01,-1.223176e-10,1.512166e-05,1.294335e+01,-1.210512e-11,1.987834e-05,0.000000e+00,3.500000e-05,4.100159e-04,1.861733e-11,1.861733e-12,0.000000e+00,1.861733e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-3.706595e-12,-5.502327e-13
8.250000e-11,1.930832e+02,5.454577e-04,0.000000e+00,1.299987e+01,-9.345844e-11,1.512166e-05,1.294335e+01,-2.823865e-11,1.987834e-05,0.000000e+00,3.500000e-05,5.454576e-04,-2.308227e-12,-2.308225e-13,0.000000e+00,-2.308225e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-2.832074e-12,-1.283575e-12
8.260000e-11,1.932698e+02,6.816031e-04,0.000000e+00,1.299987e+01,-6.164022e-11,1.512166e-05,1.294335e+01,-3.895985e-11,1.987834e-05,0.000000e+00,3.500000e-05,6.816031e-04,-1.922693e-11,-1.922694e-12,0.000000e+00,-1.922694e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-1.867885e-12,-1.770902e-12
8.270000e-11,1.934967e+02,8.134124e-04,0.000000e+00,1.299987e+01,-3.019451e-11,1.512166e-05,1.294335e+01,-4.431135e-11,1.987834e-05,0.000000e+00,3.500000e-05,8.134124e-04,-3.138179e-11,-3.138178e-12,0.000000e+00,-3.138178e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-9.149851e-13,-2.014152e-12
8.280000e-11,1.937613e+02,9.327176e-04,0.000000e+00,1.299987e+01,-1.814475e-12,1.512166e-05,1.294335e+01,-4.479950e-11,1.987834e-05,0.000000e+00,3.500000e-05,9.327176e-04,-3.857164e-11,-3.857164e-12,0.000000e+00,-3.857164e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-5.498413e-14,-2.036341e-12
8.290000e-11,1.940579e+02,1.028974e-03,0.000000e+00,1.299987e+01,2.156548e-11,1.512166e-05,1.294335e+01,-4.126558e-11,1.987834e-05,0.000000e+00,3.500000e-05,1.028974e-03,-4.106788e-11,-4.106789e-12,0.000000e+00,-4.106789e-12,-1.512166e-05,1.987834e-05,3.500000e-05,6.534993e-13,-1.875708e-12
8.300000e-11,1.943779e+02,1.091329e-03,0.000000e+00,1.299987e+01,3.880163e-11,1.512166e-05,1.294335e+01,-3.475105e-11,1.987834e-05,0.000000e+00,3.500000e-05,1.091329e-03,-3.950462e-11,-3.950462e-12,0.000000e+00,-3.950462e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.175807e-12,-1.579593e-12
8.310000e-11,1.947097e+02,1.111584e-03,0.000000e+00,1.299987e+01,4.949758e-11,1.512166e-05,1.294335e+01,-2.636975e-11,1.987834e-05,0.000000e+00,3.500000e-05,1.111584e-03,-3.475710e-11,-3.475710e-12,0.000000e+00,-3.475710e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.499927e-12,-1.198625e-12
8.320000e-11,1.950405e+02,1.086778e-03,0.000000e+00,1.299987e+01,5.390322e-11,1.512166e-05,1.294335e+01,-1.719690e-11,1.987834e-05,0.000000e+00,3.500000e-05,1.086778e-03,-2.782104e-11,-2.782103e-12,0.000000e+00,-2.782103e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.633431e-12,-7.816772e-13
8.330000e-11,1.953573e+02,1.020044e-03,0.000000e+00,1.299987e+01,5.277531e-11,1.512166e-05,1.294335e+01,-8.181779e-12,1.987834e-05,0.000000e+00,3.500000e-05,1.020044e-03,-1.970327e-11,-1.970327e-12,0.000000e+00,-1.970327e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.599252e-12,-3.718990e-13
8.340000e-11,1.956492e+02,9.193452e-04,0.000000e+00,1.299987e+01,4.721885e-11,1.512166e-05,1.294335e+01,-8.722668e-14,1.987834e-05,0.000000e+00,3.500000e-05,9.193453e-04,-1.133137e-11,-1.133136e-12,0.000000e+00,-1.133136e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.430874e-12,-3.964849e-15
8.350000e-11,1.959075e+02,7.949076e-04,0.000000e+00,1.299987e+01,3.852678e-11,1.512166e-05,1.294335e+01,6.543431e-12,1.987834e-05,0.000000e+00,3.500000e-05,7.949076e-04,-3.486564e-12,-3.486561e-13,0.000000e+00,-3.486561e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.167478e-12,2.974287e-13
8.360000e-11,1.961266e+02,6.566299e-04,0.000000e+00,1.299987e+01,2.803230e-11,1.512166e-05,1.294335e+01,1.139415e-11,1.987834e-05,0.000000e+00,3.500000e-05,6.566300e-04,3.238200e-12,3.238196e-13,0.000000e+00,3.238196e-13,-1.512166e-05,1.987834e-05,3.500000e-05,8.494639e-13,5.179161e-13
8.370000e-11,1.963034e+02,5.123516e-04,0.000000e+00,1.299987e+01,1.698448e-11,1.512166e-05,1.294335e+01,1.436264e-11,1.987834e-05,0.000000e+00,3.500000e-05,5.123516e-04,8.456113e-12,8.456111e-13,0.000000e+00,8.456111e-13,-1.512166e-05,1.987834e-05,3.500000e-05,5.146813e-13,6.528473e-13
8.380000e-11,1.964368e+02,3.671936e-04,0.000000e+00,1.299987e+01,6.453906e-12,1.512166e-05,1.294335e+01,1.553044e-11,1.987834e-05,0.000000e+00,3.500000e-05,3.671936e-04,1.198300e-11,1.198300e-12,0.000000e+00,1.198300e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.955729e-13,7.059293e-13
8.390000e-11,1.965265e+02,2.237183e-04,0.000000e+00,1.299987e+01,-2.728896e-12,1.512166e-05,1.294335e+01,1.512240e-11,1.987834e-05,0.000000e+00,3.500000e-05,2.237183e-04,1.381661e-11,1.381661e-12,0.000000e+00,1.381661e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-8.269383e-14,6.873818e-13
8.400000e-11,1.965732e+02,8.252920e-05,0.000000e+00,1.299987e+01,-1.000270e-11,1.512166e-05,1.294335e+01,1.346081e-11,1.987834e-05,0.000000e+00,3.500000e-05,8.252919e-05,1.410381e-11,1.410382e-12,0.000000e+00,1.410382e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-3.031121e-13,6.118551e-13
8.410000e-11,1.965772e+02,-5.697839e-05,0.000000e+00,1.299987e+01,-1.507594e-11,1.512166e-05,1.294335e+01,1.091944e-11,1.987834e-05,0.000000e+00,3.500000e-05,-5.697840e-05,1.310050e-11,1.310050e-12,0.000000e+00,1.310050e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-4.568467e-13,4.963384e-13
8.420000e-11,1.965388e+02,-1.958513e-04,0.000000e+00,1.299987e+01,-1.790323e-11,1.512166e-05,1.294335e+01,7.881374e-12,1.987834e-05,0.000000e+00,3.500000e-05,-1.958514e-04,1.112938e-11,1.112938e-12,0.000000e+00,1.112938e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-5.425220e-13,3.582443e-13
8.430000e-11,1.964582e+02,-3.348246e-04,0.000000e+00,1.299987e+01,-1.864465e-11,1.512166e-05,1.294335e+01,4.703638e-12,1.987834e-05,0.000000e+00,3.500000e-05,-3.348246e-04,8.539455e-12,8.539455e-13,0.000000e+00,8.539455e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-5.649894e-13,2.138017e-13
8.440000e-11,1.963354e+02,-4.735587e-04,0.000000e+00,1.299987e+01,-1.761431e-11,1.512166e-05,1.294335e+01,1.690638e-12,1.987834e-05,0.000000e+00,3.500000e-05,-4.735588e-04,5.670611e-12,5.670607e-13,0.000000e+00,5.670607e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-5.337669e-13,7.684720e-14
8.450000e-11,1.961710e+02,-6.098887e-04,0.000000e+00,1.299987e+01,-1.522477e-11,1.512166e-05,1.294335e+01,-9.230314e-13,1.987834e-05,0.000000e+00,3.500000e-05,-6.098887e-04,2.825445e-12,2.825448e-13,0.000000e+00,2.825448e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-4.613567e-13,-4.195597e-14
8.460000e-11,1.959664e+02,-7.392224e-04,0.000000e+00,1.299987e+01,-1.193292e-11,1.512166e-05,1.294335e+01,-2.980510e-12,1.987834e-05,0.000000e+00,3.500000e-05,-7.392224e-04,2.494690e-13,2.494686e-14,0.000000e+00,2.494686e-14,-1.512166e-05,1.987834e-05,3.500000e-05,-3.616037e-13,-1.354777e-13
8.470000e-11,1.957251e+02,-8.543943e-04,0.000000e+00,1.299987e+01,-8.191827e-12,1.512166e-05,1.294335e+01,-4.402260e-12,1.987834e-05,0.000000e+00,3.500000e-05,-8.543943e-04,-1.880122e-12,-1.880118e-13,0.000000e+00,-1.880118e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-2.482372e-13,-2.001027e-13
8.480000e-11,1.954530e+02,-9.463669e-04,0.000000e+00,1.299987e+01,-4.411618e-12,1.512166e-05,1.294335e+01,-5.179039e-12,1.987834e-05,0.000000e+00,3.500000e-05,-9.463669e-04,-3.457476e-12,-3.457483e-13,0.000000e+00,-3.457483e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-1.336853e-13,-2.354109e-13
8.490000e-11,1.951585e+02,-1.005969e-03,0.000000e+00,1.299987e+01,-9.313014e-13,1.512166e-05,1.294335e+01,-5.359894e-12,1.987834e-05,0.000000e+00,3.500000e-05,-1.005969e-03,-4.444527e-12,-4.444530e-13,0.000000e+00,-4.444530e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-2.822123e-14,-2.436316e-13
8.500000e-11,1.948525e+02,-1.026296e-03,0.000000e+00,1.299987e+01,1.998073e-12,1.512166e-05,1.294335e+01,-5.037269e-12,1.987834e-05,0.000000e+00,3.500000e-05,-1.026296e-03,-4.861912e-12,-4.861912e-13,0.000000e+00,-4.861912e-13,-1.512166e-05,1.987834e-05,3.500000e-05,6.054776e-14,-2.289668e-13
8.510000e-11,1.945469e+02,-1.004791e-03,0.000000e+00,1.299987e+01,4.219472e-12,1.512166e-05,1.294335e+01,-4.331037e-12,1.987834e-05,0.000000e+00,3.500000e-05,-1.004791e-03,-4.776544e-12,-4.776543e-13,0.000000e+00,-4.776543e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.278629e-13,-1.968653e-13
8.520000e-11,1.942538e+02,-9.439680e-04,0.000000e+00,1.299987e+01,5.666565e-12,1.512166e-05,1.294335e+01,-3.372946e-12,1.987834e-05,0.000000e+00,3.500000e-05,-9.439680e-04,-4.287318e-12,-4.287322e-13,0.000000e+00,-4.287322e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.717142e-13,-1.533157e-13
8.530000e-11,1.939838e+02,-8.504759e-04,0.000000e+00,1.299987e+01,6.353065e-12,1.512166e-05,1.294335e+01,-2.292886e-12,1.987834e-05,0.000000e+00,3.500000e-05,-8.504758e-04,-3.510631e-12,-3.510627e-13,0.000000e+00,-3.510627e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.925170e-13,-1.042221e-13
8.540000e-11,1.937454e+02,-7.330607e-04,0.000000e+00,1.299987e+01,6.356972e-12,1.512166e-05,1.294335e+01,-1.207862e-12,1.987834e-05,0.000000e+00,3.500000e-05,-7.330607e-04,-2.566895e-12,-2.566895e-13,0.000000e+00,-2.566895e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.926355e-13,-5.490282e-14
8.550000e-11,1.935442e+02,-6.004243e-04,0.000000e+00,1.299987e+01,5.802033e-12,1.512166e-05,1.294335e+01,-2.140461e-13,1.987834e-05,0.000000e+00,3.500000e-05,-6.004243e-04,-1.569366e-12,-1.569368e-13,0.000000e+00,-1.569368e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.758192e-13,-9.729366e-15
8.560000e-11,1.933841e+02,-4.597096e-04,0.000000e+00,1.299987e+01,4.838571e-12,1.512166e-05,1.294335e+01,6.178915e-13,1.987834e-05,0.000000e+00,3.500000e-05,-4.597096e-04,-6.153967e-13,-6.153969e-14,0.000000e+00,-6.153969e-14,-1.512166e-05,1.987834e-05,3.500000e-05,1.466233e-13,2.808598e-14
8.570000e-11,1.932667e+02,-3.158519e-04,0.000000e+00,1.299987e+01,3.625441e-12,1.512166e-05,1.294335e+01,1.244342e-12,1.987834e-05,0.000000e+00,3.500000e-05,-3.158519e-04,2.191716e-13,2.191792e-14,0.000000e+00,2.191792e-14,-1.512166e-05,1.987834e-05,3.500000e-05,1.098617e-13,5.656098e-14
8.580000e-11,1.931928e+02,-1.716500e-04,0.000000e+00,1.299987e+01,2.314543e-12,1.512166e-05,1.294335e+01,1.647652e-12,1.987834e-05,0.000000e+00,3.500000e-05,-1.716500e-04,8.827898e-13,8.827920e-14,0.000000e+00,8.827920e-14,-1.512166e-05,1.987834e-05,3.500000e-05,7.013775e-14,7.489328e-14
